id,PCode,Description,Charge,ServiceCharge,SCPcorTk,Vat,VatPcOrTk,LessAmount,RefFee,RefFeePcOrTk,ReportFee,ReportFeePcOrTk,CollectionFee,CollectionFeePcOrTk,OthersFee,OthersFeePcOrTk,ReportDeliverDuration,OutTest,CanChangePrice,ShowDoctorCode,CanGiveLess,ReportFileName,IsAdjustAmt,IsShow,UserName,BranchId,SubSubDeptName,SubDeptName,DeptName,VaqGroup,VaqName,VaqPrice,VaqVat,VaqComm,VaqStatus,OutdoorReportGroup,AccountGroup,DiscountGroup,IndoorBillGroup,Unit,Status,CorporateLess,AcCode,AcName,HonoriumGroup,CreatedAt,CanChangeQty,LessType,CanEdit,ReportGroupName,StickerName,LabReportFileName,UserLog,IpdRefFee,IpdRefFeePcOrTk
21006,5859,CT Whole Abdomen (Contrast),0,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,CT-SCAN,CT-SCAN,CT-SCAN,,0,Tk.
21007,5860,CT Laryngopharynx,6600,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,CT-SCAN,CT-SCAN,CT-SCAN,,0,Tk.
21008,5861,CT Leg Lt.,6600,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,CT-SCAN,CT-SCAN,CT-SCAN,,0,Tk.
21009,5862,CT Leg Rt.,6600,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,CT-SCAN,CT-SCAN,CT-SCAN,,0,Tk.
21010,5863,CT Liver Volumetry With Liver Angio,22000,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,CT-SCAN,CT-SCAN,CT-SCAN,,0,Tk.
21011,5864,CT Lower Abdomen,6600,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Admin,1,CT-Scan,Radiology,Diagnostic,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),CT-SCAN,28:29.8,0,%,1,CT SCAN,CT SCAN,NULL,,0,Tk.
21012,5865,CT Lower Abdomen Angiogram,16500,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,CT-SCAN,CT-SCAN,CT-SCAN,,0,Tk.
21013,5866,CT Lower Limb Venogram,17600,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,CT-SCAN,CT-SCAN,CT-SCAN,,0,Tk.
21014,5867,CT Mandible,6600,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,CT-SCAN,CT-SCAN,CT-SCAN,,0,Tk.
21015,5868,CT Mastoid,6600,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Admin,1,CT-Scan,Radiology,Diagnostic,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030001,Income from Emergency (Outdoor),CT-SCAN,28:29.8,0,%,1,NULL,NULL,NULL,,0,Tk.
21016,5869,CT Maxilla with Contrast,6600,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,abm ashraf,1,CT-Scan,Radiology,Diagnostic,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),CT-SCAN,28:29.8,0,%,1,CT-SCAN,CT-SCAN,CT-SCAN,,0,Tk.
21017,5870,CT Base of Skull (Color),0,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,0,Urmi,1,CT-Scan,Radiology,Diagnostic,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030001,Income from Emergency (Outdoor),CT-SCAN,28:29.8,0,%,1,CT-SCAN,CT-SCAN,CT-SCAN,,0,Tk.
21018,5871,CT Mri Soft Copy,330,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,CT SCAN,0,1,Auto,1,MRI,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,NULL,NULL,NULL,,0,Tk.
21019,5872,CT Nasopharynx,6600,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,CT-SCAN,CT-SCAN,CT-SCAN,,0,Tk.
21020,5873,CT Neck with Contrast,7150,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,abm ashraf,1,CT-Scan,Radiology,Diagnostic,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),CT-SCAN,28:29.8,0,%,1,NULL,NULL,NULL,,0,Tk.
21021,5874,CT Neck & Brain,7700,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Admin,1,CT-Scan,Radiology,Diagnostic,0,0,0,0,0,0,CT SCAN,0,0,Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),CT-SCAN,28:29.8,0,%,1,CT SCAN,CT SCAN,NULL,,0,Tk.
21022,5875,CT Angiogram of Brain & Neck Vessell with Contrast,16500,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,abm ashraf,1,CT-Scan,Radiology,Diagnostic,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),CT-SCAN,28:29.8,0,%,1,CT-SCAN,CT-SCAN,CT-SCAN,,0,Tk.
21023,5876,CT Neck Angiogram,16500,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,CT-SCAN,CT-SCAN,CT-SCAN,,0,Tk.
21024,5877,CT Oesophagus,6600,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,CT-SCAN,CT-SCAN,CT-SCAN,,0,Tk.
21025,5878,CT Orbit with Contrast,6600,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,abm ashraf,1,CT-Scan,Radiology,Diagnostic,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),CT-SCAN,28:29.8,0,%,1,NULL,NULL,NULL,,0,Tk.
21026,5879,CT Para Nasal Sinuses,6600,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Admin,1,CT-Scan,Indoor,INDOOR,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),Indoor,28:29.8,0,%,0,CT SCAN,Indoor,Indoor,,0,Tk.
21027,5880,CT Pelvis with Contrast,7150,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,abm ashraf,1,CT-Scan,Radiology,Diagnostic,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),CT-SCAN,28:29.8,0,%,1,CT SCAN,CT SCAN,NULL,,0,Tk.
21028,5881,CT Peripheral Angiogram,17600,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,CT-SCAN,CT-SCAN,CT-SCAN,,0,Tk.
21029,5882,CT Pituitary Fossa,6600,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,CT-SCAN,CT-SCAN,CT-SCAN,,0,Tk.
21030,5883,CT PNS,6600,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Urmi,1,CT-Scan,Radiology,Diagnostic,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101020014,CT-Scan,CT-SCAN,28:29.8,0,%,1,NULL,NULL,NULL,,0,Tk.
21031,5884,CT Post.Fossa,6600,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,CT-SCAN,CT-SCAN,CT-SCAN,,0,Tk.
21032,5885,CT Pylogram,13200,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,CT-SCAN,CT-SCAN,CT-SCAN,,0,Tk.
21033,5886,CT Renal Angiogram,16500,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,CT-SCAN,CT-SCAN,CT-SCAN,,0,Tk.
21034,5887,CT Right Ear/Left Ear,6600,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,CT-SCAN,CT-SCAN,CT-SCAN,,0,Tk.
21035,5888,CT S.I. Joint,6600,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,CT-SCAN,CT-SCAN,CT-SCAN,,0,Tk.
21036,5889,CT Salivary Glands,6600,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,CT-SCAN,CT-SCAN,CT-SCAN,,0,Tk.
21037,5890,CT Scan Elbow Joint,6600,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,NULL,NULL,NULL,,0,Tk.
21038,5891,CT Scan Foot (Right/Left),6600,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Urmi,1,CT-Scan,Radiology,Diagnostic,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030001,Income from Emergency (Outdoor),CT-SCAN,28:29.8,0,%,1,NULL,CT SCAN,NULL,,0,Tk.
21039,5892,CT Scan Hip Joint (Right/Left),6600,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Urmi,1,CT-Scan,Radiology,Diagnostic,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030001,Income from Emergency (Outdoor),CT-SCAN,28:29.8,0,%,1,CT SCAN,CT SCAN,NULL,,0,Tk.
21040,5893,CT Scan Knee Joint,6600,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,NULL,NULL,NULL,,0,Tk.
21041,5894,CT Kub (Contrast),14300,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Urmi,1,CT-Scan,Radiology,Diagnostic,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),CT-SCAN,28:29.8,0,%,1,CT SCAN,CT SCAN,NULL,,0,Tk.
21042,5895,CT Kub ,9900,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Urmi,1,CT-Scan,Radiology,Diagnostic,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),CT-SCAN,28:29.8,0,%,1,CT SCAN,CT SCAN,NULL,,0,Tk.
21043,5896,CT Scan Kub (Non Contrast) Without Report,7700,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,0,sabbir,1,CT-Scan,Radiology,Diagnostic,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),CT-SCAN,28:29.8,0,%,1,CT SCAN,CT SCAN,NULL,,0,Tk.
21044,5897,CT Scan Of Arm/Fore Arm,6600,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,NULL,NULL,NULL,,0,Tk.
21045,5898,CT of Kidneys,0,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,CT-SCAN,CT-SCAN,CT-SCAN,,0,Tk.
21046,5899,CT Scan Of Kidneys,6600,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,NULL,NULL,NULL,,0,Tk.
21047,5900,CT Scan Of Liver Pancreas,6600,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,NULL,NULL,NULL,,0,Tk.
21048,5901,"CT Scan Of Thorax, Abdomen & Pelvis",19800,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,NULL,NULL,NULL,,0,Tk.
21049,5902,CT Scan Of Upper Abdomen With Hbs,6600,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,NULL,NULL,NULL,,0,Tk.
21050,5903,CT Scan Shoulder Joint,6600,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,NULL,NULL,NULL,,0,Tk.
21051,5904,CT Scan Thoracic Spine,6600,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,NULL,NULL,NULL,,0,Tk.
21052,5905,CT Scan Whole Body,29700,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,NULL,NULL,NULL,,0,Tk.
21053,5906,CT Sella (Turcica),6600,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,CT-SCAN,CT-SCAN,CT-SCAN,,0,Tk.
21054,5907,CT Soft Tissue,6600,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,CT-SCAN,CT-SCAN,CT-SCAN,,0,Tk.
21055,5908,CT Spinal Angiogram,17600,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,CT-SCAN,CT-SCAN,CT-SCAN,,0,Tk.
21056,5909,CT Thigh Left,6600,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,CT-SCAN,CT-SCAN,CT-SCAN,,0,Tk.
21057,5910,CT Thigh Right,6600,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,CT-SCAN,CT-SCAN,CT-SCAN,,0,Tk.
21058,5911,CT Tm Joint,6600,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,CT-SCAN,CT-SCAN,CT-SCAN,,0,Tk.
21059,5912,CT Tongue,6600,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,CT-SCAN,CT-SCAN,CT-SCAN,,0,Tk.
21060,5913,CT Upper Abdomen with Contrast,8000,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT-SCAN,0,1,abm ashraf,1,CT-Scan,Radiology,Diagnostic,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),CT-SCAN,28:29.8,0,%,1,CT-SCAN,CT-SCAN,NULL,,0,Tk.
21061,5914,CT Urogram,14300,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Admin,1,CT-Scan,Radiology,Diagnostic,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),CT-SCAN,28:29.8,0,%,1,NULL,NULL,NULL,,0,Tk.
21062,5915,CT Venogram B. Lo. Limbs Deep Venous System Ivc,17600,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,CT-SCAN,CT-SCAN,CT-SCAN,,0,Tk.
21063,5916,CT Whole Abdomen,13200,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Urmi,1,CT-Scan,Radiology,Diagnostic,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),CT-SCAN,28:29.8,0,%,1,NULL,NULL,NULL,,0,Tk.
21064,5917,CT Whole Spine,16500,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,CT-SCAN,CT-SCAN,CT-SCAN,,0,Tk.
21065,5918,CT Wrist Left,6600,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,CT-SCAN,CT-SCAN,CT-SCAN,,0,Tk.
21066,5919,CT Wrist Right,6600,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,CT-SCAN,CT-SCAN,CT-SCAN,,0,Tk.
21067,5920,FNAC (1),1540,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,3,0,0,0,1,CT SCAN,0,1,Admin,1,CT-Scan,Radiology,Diagnostic,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),CT-SCAN,28:29.8,0,%,1,Histo,Histo,NULL,,0,Tk.
21068,5921,FNAC (CT Guided),1500,0,%,0,Tk.,0,0,%,0,Tk.,0,%,0,%,3,0,1,0,1,Cytopathology,1,1,abm ashraf,1,Cytopathology Test,Radiology,Diagnostic,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),None,28:29.8,1,Tk.,1,Cytopathology,Cytopathology,NULL,,0,Tk.
21069,5922,CT of Urogram,0,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,CT-SCAN,CT-SCAN,CT-SCAN,,0,Tk.
21070,5923,CT Base of Skull,6600,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Urmi,1,CT-Scan,Radiology,Diagnostic,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030001,Income from Emergency (Outdoor),CT-SCAN,28:29.8,0,%,1,CT-SCAN,CT-SCAN,CT-SCAN,,0,Tk.
21071,5924,CT Orbits,0,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,CT-SCAN,CT-SCAN,CT-SCAN,,0,Tk.
21072,5925,Renal Angiogram,0,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,1,0,0,0,1,CT SCAN,0,1,Auto,1,CT-Scan,Radiology,DIAGNOSTIC,0,0,0,0,0,0,CT SCAN,0,0,Non Hospital Income,1,1,1,3101030003,Radiology,CT-SCAN,28:29.8,0,%,1,CT-SCAN,CT-SCAN,CT-SCAN,,0,Tk.
